Fund Holdings as of,"05/Apr/2021"
 
Issuer Ticker,Name,Asset Class,Weight (%),Price,Nominal,Market Value,Notional Value,Sector,ISIN,Exchange,Location,Market Currency
"5021","COSMO ENERGY HOLDINGS LTD","Equity","0.02","23.46","33,600.00","788,327.05","788,327.05","Energy","JP3298000005","Tokyo Stock Exchange","Japan","JPY"
"CRT.UN","CT REIT UNITS TRUST","Equity","0.02","12.92","60,953.00","787,809.67","787,809.67","Real Estate","CA1264621006","Toronto Stock Exchange","Canada","CAD"
"CIA","CHAMPION IRON LTD","Equity","0.02","4.31","182,610.00","787,528.63","787,528.63","Materials","AU000000CIA2","Asx - All Markets","Australia","AUD"
"1833","OKUMURA CORP","Equity","0.02","26.11","30,100.00","786,013.53","786,013.53","Industrials","JP3194800003","Tokyo Stock Exchange","Japan","JPY"
"2121","MIXI INC","Equity","0.02","25.10","31,300.00","785,519.59","785,519.59","Communication","JP3882750007","Tokyo Stock Exchange","Japan","JPY"
"7729","TOKYO SEIMITSU LTD","Equity","0.02","49.67","15,800.00","784,727.83","784,727.83","Information Technology","JP3580200008","Tokyo Stock Exchange","Japan","JPY"
"CEVA","CEVA INC","Equity","0.02","59.70","13,146.00","784,816.20","784,816.20","Information Technology","US1572101053","NASDAQ","United States","USD"
"BEKB","BEKAERT (D) SA","Equity","0.02","42.26","18,546.00","783,795.26","783,795.26","Materials","BE0974258874","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"8233","TAKASHIMAYA LTD","Equity","0.02","10.72","73,100.00","783,866.16","783,866.16","Consumer Discretionary","JP3456000003","Tokyo Stock Exchange","Japan","JPY"
"SUPN","SUPERNUS PHARMACEUTICALS INC","Equity","0.02","30.11","26,002.00","782,920.22","782,920.22","Health Care","US8684591089","NASDAQ","United States","USD"
"ELTR","ELECTRA LTD","Equity","0.02","533.13","1,468.00","782,634.68","782,634.68","Industrials","IL0007390375","Tel Aviv Stock Exchange","Israel","ILS"
"TNC","TENNANT","Equity","0.02","81.40","9,615.00","782,661.00","782,661.00","Industrials","US8803451033","New York Stock Exchange Inc.","United States","USD"
"GLUU","GLU MOBILE INC","Equity","0.02","12.49","62,671.00","782,760.79","782,760.79","Communication","US3798901068","NASDAQ","United States","USD"
"KOS","KOSMOS ENERGY LTD","Equity","0.02","3.06","255,658.00","782,313.48","782,313.48","Energy","US5006881065","New York Stock Exchange Inc.","United States","USD"
"6013","TAKUMA LTD","Equity","0.02","21.97","35,600.00","782,239.98","782,239.98","Industrials","JP3462600002","Tokyo Stock Exchange","Japan","JPY"
"3453","KENEDIX RETAIL REIT CORP","Equity","0.02","2,413.40","324.00","781,942.16","781,942.16","Real Estate","JP3047900000","Tokyo Stock Exchange","Japan","JPY"
"7180","KYUSHU FINANCIAL GROUP INC","Equity","0.02","4.35","179,800.00","781,987.56","781,987.56","Financials","JP3246500007","Tokyo Stock Exchange","Japan","JPY"
"SRRK","SCHOLAR ROCK HOLDING CORP","Equity","0.02","45.13","17,307.00","781,064.91","781,064.91","Health Care","US80706P1030","NASDAQ","United States","USD"
"PJT","PJT PARTNERS INC CLASS A","Equity","0.02","70.68","11,045.00","780,660.60","780,660.60","Financials","US69343T1079","New York Stock Exchange Inc.","United States","USD"
"4348","INFOCOM CORP","Equity","0.02","26.11","29,900.00","780,790.85","780,790.85","Information Technology","JP3153450006","Tokyo Stock Exchange","Japan","JPY"
"8304","AOZORA BANK LTD","Equity","0.02","22.70","34,400.00","780,859.85","780,859.85","Financials","JP3711200000","Tokyo Stock Exchange","Japan","JPY"
"ENLC","ENLINK MIDSTREAM COMMON UNITS","Equity","0.02","4.31","181,043.00","780,295.33","780,295.33","Energy","US29336T1007","New York Stock Exchange Inc.","United States","USD"
"TMP","TOMPKINS FINANCIAL CORP","Equity","0.02","81.47","9,578.00","780,319.66","780,319.66","Financials","US8901101092","Nyse Mkt Llc","United States","USD"
"AMWD","AMERICAN WOODMARK CORP","Equity","0.02","99.40","7,851.00","780,389.40","780,389.40","Industrials","US0305061097","NASDAQ","United States","USD"
"ROIC","RETAIL OPPORTUNITY INVESTMENTS REI","Equity","0.02","16.23","48,095.00","780,581.85","780,581.85","Real Estate","US76131N1019","NASDAQ","United States","USD"
"ETL","EUTELSAT COMMUNICATIONS SA","Equity","0.02","12.30","63,410.00","779,938.96","779,938.96","Communication","FR0010221234","Nyse Euronext - Euronext Paris","France","EUR"
"LNTH","LANTHEUS HOLDINGS INC","Equity","0.02","21.43","36,362.00","779,237.66","779,237.66","Health Care","US5165441032","NASDAQ","United States","USD"
"BETS B","BETSSON CLASS B","Equity","0.02","9.46","82,300.00","778,460.53","778,460.53","Consumer Discretionary","SE0014186532","Nasdaq Omx Nordic","Sweden","SEK"
"PRAA","PRA GROUP INC","Equity","0.02","37.04","21,006.00","778,062.24","778,062.24","Financials","US69354N1063","NASDAQ","United States","USD"
"7458","DAIICHIKOSHO LTD","Equity","0.02","37.77","20,600.00","778,099.61","778,099.61","Communication","JP3475200006","Tokyo Stock Exchange","Japan","JPY"
"SFOR","S4 CAPITAL PLC","Equity","0.02","7.17","108,522.00","777,999.21","777,999.21","Communication","GB00BFZZM640","London Stock Exchange","United Kingdom","GBP"
"8334","GUNMA BANK LTD","Equity","0.02","3.55","219,100.00","777,846.28","777,846.28","Financials","JP3276400003","Tokyo Stock Exchange","Japan","JPY"
"Z25","YANLORD LAND GROUP LTD","Equity","0.02","0.95","821,892.00","777,854.42","777,854.42","Real Estate","SG1T57930854","Singapore Exchange","Singapore","SGD"
"OSIS","OSI SYSTEMS INC","Equity","0.02","97.24","7,989.00","776,850.36","776,850.36","Information Technology","US6710441055","NASDAQ","United States","USD"
"VNDA","VANDA PHARMACEUTICALS INC","Equity","0.02","15.84","48,976.00","775,779.84","775,779.84","Health Care","US9216591084","NASDAQ","United States","USD"
"LAC","LITHIUM AMERICAS CORP","Equity","0.02","15.74","49,285.00","775,583.74","775,583.74","Materials","CA53680Q2071","Toronto Stock Exchange","Canada","CAD"
"JEN","JENOPTIK N AG","Equity","0.02","30.68","25,262.00","774,939.64","774,939.64","Information Technology","DE000A2NB601","Xetra","Germany","EUR"
"TS0U","OUE COMMERCIAL REIT TRUST","Equity","0.02","0.29","2,631,523.00","774,611.81","774,611.81","Real Estate","SG2G60000004","Singapore Exchange","Singapore","SGD"
"MP1","MEGAPORT LTD","Equity","0.02","8.96","86,453.00","774,765.68","774,765.68","Information Technology","AU000000MP15","Asx - All Markets","Australia","AUD"
"GBX","GREENBRIER INC","Equity","0.02","48.25","16,047.00","774,267.75","774,267.75","Industrials","US3936571013","New York Stock Exchange Inc.","United States","USD"
"AXSM","AXSOME THERAPEUTICS INC","Equity","0.02","57.00","13,580.00","774,060.00","774,060.00","Health Care","US05464T1043","NASDAQ","United States","USD"
"6407","CKD CORP","Equity","0.02","21.85","35,400.00","773,666.86","773,666.86","Industrials","JP3346800000","Tokyo Stock Exchange","Japan","JPY"
"GUD","KNIGHT THERAPEUTICS INC","Equity","0.02","4.47","172,709.00","772,592.88","772,592.88","Health Care","CA4990531069","Toronto Stock Exchange","Canada","CAD"
"VICR","VICOR CORP","Equity","0.02","86.98","8,876.00","772,034.48","772,034.48","Industrials","US9258151029","NASDAQ","United States","USD"
"GOLF","ACUSHNET HOLDINGS CORP","Equity","0.02","42.54","18,152.00","772,186.08","772,186.08","Consumer Discretionary","US0050981085","New York Stock Exchange Inc.","United States","USD"
"NCC B","NCC B","Equity","0.02","16.92","45,583.00","771,276.22","771,276.22","Industrials","SE0000117970","Nasdaq Omx Nordic","Sweden","SEK"
"PLP","POLYPIPE GROUP PLC","Equity","0.02","7.88","97,849.00","770,816.70","770,816.70","Industrials","GB00BKRC5K31","London Stock Exchange","United Kingdom","GBP"
"GRC","GORMAN-RUPP","Equity","0.02","33.78","22,815.00","770,690.70","770,690.70","Industrials","US3830821043","New York Stock Exchange Inc.","United States","USD"
"GUR","GURIT HOLDING AG","Equity","0.02","2,646.89","291.00","770,243.88","770,243.88","Materials","CH0008012236","SIX Swiss Exchange","Switzerland","CHF"
"9997","BELLUNA LTD","Equity","0.02","11.44","67,300.00","769,945.98","769,945.98","Consumer Discretionary","JP3835650007","Tokyo Stock Exchange","Japan","JPY"
"PAG","PARAGON GROUP OF COMPANIES","Equity","0.02","6.45","119,254.00","768,780.93","768,780.93","Financials","GB00B2NGPM57","London Stock Exchange","United Kingdom","GBP"
"HUFV A","HUFVUDSTADEN CLASS A","Equity","0.02","14.89","51,603.00","768,288.76","768,288.76","Real Estate","SE0000170375","Nasdaq Omx Nordic","Sweden","SEK"
"SPB","SUPERIOR PLUS CORP","Equity","0.02","11.40","67,261.00","766,716.84","766,716.84","Utilities","CA86828P1036","Toronto Stock Exchange","Canada","CAD"
"ALEC","ALECTOR INC","Equity","0.02","19.75","38,794.00","766,181.50","766,181.50","Health Care","US0144421072","NASDAQ","United States","USD"
"IRWD","IRONWOOD PHARMA INC CLASS A","Equity","0.02","10.98","69,783.00","766,217.34","766,217.34","Health Care","US46333X1081","NASDAQ","United States","USD"
"8359","HACHIJUNI BANK LTD","Equity","0.02","3.68","208,300.00","765,982.66","765,982.66","Financials","JP3769000005","Tokyo Stock Exchange","Japan","JPY"
"KURA","KURA ONCOLOGY INC","Equity","0.02","29.88","25,610.00","765,226.80","765,226.80","Health Care","US50127T1097","NASDAQ","United States","USD"
"CBZ","CBIZ INC","Equity","0.02","33.59","22,776.00","765,045.84","765,045.84","Industrials","US1248051021","New York Stock Exchange Inc.","United States","USD"
"LXFR","LUXFER HOLDINGS PLC","Equity","0.02","20.86","36,656.00","764,644.16","764,644.16","Industrials","GB00BNK03D49","New York Stock Exchange Inc.","United States","USD"
"AZZ","AZZ INC","Equity","0.02","51.26","14,916.00","764,594.16","764,594.16","Industrials","US0024741045","New York Stock Exchange Inc.","United States","USD"
"7419","NOJIMA CORP","Equity","0.02","25.65","29,800.00","764,380.08","764,380.08","Consumer Discretionary","JP3761600000","Tokyo Stock Exchange","Japan","JPY"
"CLS","CELESTICA INC","Equity","0.02","8.87","86,164.00","764,005.59","764,005.59","Information Technology","CA15101Q1081","Toronto Stock Exchange","Canada","CAD"
"CPK","CHESAPEAKE UTILITIES CORP","Equity","0.02","116.18","6,571.00","763,418.78","763,418.78","Utilities","US1653031088","New York Stock Exchange Inc.","United States","USD"
"FVI","FORTUNA SILVER MINES INC","Equity","0.02","6.74","113,151.00","762,866.51","762,866.51","Materials","CA3499151080","Toronto Stock Exchange","Canada","CAD"
"GNE","GENESIS ENERGY LTD","Equity","0.02","2.47","309,043.00","762,608.34","762,608.34","Utilities","NZGNEE0001S7","New Zealand Exchange Ltd","New Zealand","NZD"
"UVV","UNIVERSAL CORP","Equity","0.02","59.44","12,822.00","762,139.68","762,139.68","Consumer Staples","US9134561094","New York Stock Exchange Inc.","United States","USD"
"CAC","CAMDEN NATIONAL CORP","Equity","0.02","48.58","15,686.00","762,025.88","762,025.88","Financials","US1330341082","NASDAQ","United States","USD"
"WHD","CACTUS INC CLASS A","Equity","0.02","30.99","24,561.00","761,145.39","761,145.39","Energy","US1272031071","New York Stock Exchange Inc.","United States","USD"
"SRI","STONERIDGE INC","Equity","0.02","31.39","24,231.00","760,611.09","760,611.09","Consumer Discretionary","US86183P1021","New York Stock Exchange Inc.","United States","USD"
"EURN","EURONAV NV","Equity","0.02","9.09","83,693.00","760,732.91","760,732.91","Energy","BE0003816338","Nyse Euronext - Euronext Brussels","Belgium","EUR"
"CVSG","CVS GROUP PLC","Equity","0.02","25.09","30,305.00","760,402.79","760,402.79","Health Care","GB00B2863827","London Stock Exchange","United Kingdom","GBP"
"PRO","PROS HOLDINGS INC","Equity","0.02","43.51","17,458.00","759,597.58","759,597.58","Information Technology","US74346Y1038","New York Stock Exchange Inc.","United States","USD"
"YEXT","YEXT INC","Equity","0.02","14.68","51,700.00","758,956.00","758,956.00","Information Technology","US98585N1063","New York Stock Exchange Inc.","United States","USD"
"CTD","CORPORATE TRAVEL MANAGEMENT LTD","Equity","0.02","14.91","50,904.00","759,013.00","759,013.00","Consumer Discretionary","AU000000CTD3","Asx - All Markets","Australia","AUD"
"NSR","NATIONAL STORAGE REIT STAPLED UNIT","Equity","0.02","1.56","486,690.00","759,180.92","759,180.92","Real Estate","AU000000NSR2","Asx - All Markets","Australia","AUD"
"5101","YOKOHAMA RUBBER LTD","Equity","0.02","17.77","42,700.00","758,740.64","758,740.64","Consumer Discretionary","JP3955800002","Tokyo Stock Exchange","Japan","JPY"
"EQX","EQUINOX GOLD CORP","Equity","0.02","8.38","90,480.00","758,186.04","758,186.04","Materials","CA29446Y5020","Toronto Stock Exchange","Canada","CAD"
"MARR","MARR","Equity","0.02","21.97","34,516.00","758,275.34","758,275.34","Consumer Staples","IT0003428445","Borsa Italiana","Italy","EUR"
"ZEAL","ZEALAND PHARMA","Equity","0.02","31.82","23,831.00","758,291.74","758,291.74","Health Care","DK0060257814","Omx Nordic Exchange Copenhagen A/S","Denmark","DKK"
"6436","AMANO CORP","Equity","0.02","24.03","31,500.00","756,789.39","756,789.39","Information Technology","JP3124400007","Tokyo Stock Exchange","Japan","JPY"
"FBMS","FIRST BANCSHARES INC","Equity","0.02","37.95","19,946.00","756,950.70","756,950.70","Financials","US3189161033","NASDAQ","United States","USD"
"7327","DAISHI HOKUETSU FINANCIAL GROUP IN","Equity","0.02","23.34","32,400.00","756,348.12","756,348.12","Financials","JP3483850008","Tokyo Stock Exchange","Japan","JPY"
"KRG","KITE REALTY GROUP TRUST REIT","Equity","0.02","19.66","38,461.00","756,143.26","756,143.26","Real Estate","US49803T3005","New York Stock Exchange Inc.","United States","USD"
"HILS","HILL AND SMITH HOLDINGS PLC","Equity","0.02","20.45","36,977.00","756,225.21","756,225.21","Materials","GB0004270301","London Stock Exchange","United Kingdom","GBP"
"SLP","SIMULATIONS PLUS INC","Equity","0.02","64.51","11,712.00","755,541.12","755,541.12","Health Care","US8292141053","NASDAQ","United States","USD"
"AUB","AUB GROUP LTD","Equity","0.02","14.86","50,842.00","755,755.96","755,755.96","Financials","AU000000AUB9","Asx - All Markets","Australia","AUD"
"8986","DAIWA SECURITIES LIVING INVESTMENT","Equity","0.02","989.69","763.00","755,136.88","755,136.88","Real Estate","JP3046410001","Tokyo Stock Exchange","Japan","JPY"
"EBSB","MERIDIAN BANCORP INC","Equity","0.02","18.79","40,180.00","754,982.20","754,982.20","Financials","US58958U1034","NASDAQ","United States","USD"
"FIBI","FIRST INTERNATIONAL BANK LTD","Equity","0.02","29.01","26,016.00","754,610.99","754,610.99","Financials","IL0005930388","Tel Aviv Stock Exchange","Israel","ILS"
"LIAB","LINDAB INTERNATIONAL","Equity","0.02","20.36","37,051.00","754,506.70","754,506.70","Industrials","SE0001852419","Nasdaq Omx Nordic","Sweden","SEK"
"SPT","SPROUT SOCIAL INC CLASS A","Equity","0.02","57.36","13,150.00","754,284.00","754,284.00","Information Technology","US85209W1099","NASDAQ","United States","USD"
"SHYF","SHYFT GROUP INC","Equity","0.02","37.84","19,923.00","753,886.32","753,886.32","Industrials","US8256981031","NASDAQ","United States","USD"
"3048","BIC CAMERA INC","Equity","0.02","11.21","67,200.00","753,547.92","753,547.92","Consumer Discretionary","JP3800390001","Tokyo Stock Exchange","Japan","JPY"
"NCBS","NICOLET BANKSHARES INC","Equity","0.02","84.70","8,897.00","753,575.90","753,575.90","Financials","US65406E1029","NASDAQ","United States","USD"
"1333","MARUHA NICHIRO CORP","Equity","0.02","23.70","31,800.00","753,602.40","753,602.40","Consumer Staples","JP3876600002","Tokyo Stock Exchange","Japan","JPY"
"IFL","IOOF HOLDINGS LTD","Equity","0.02","2.70","279,049.00","753,213.11","753,213.11","Financials","AU000000IFL2","Asx - All Markets","Australia","AUD"
"6406","FUJITEC LTD","Equity","0.02","20.89","36,000.00","752,131.48","752,131.48","Industrials","JP3818800009","Tokyo Stock Exchange","Japan","JPY"
"TUP","TUPPERWARE BRANDS CORP","Equity","0.02","26.32","28,567.00","751,883.44","751,883.44","Consumer Discretionary","US8998961044","New York Stock Exchange Inc.","United States","USD"
"MAC","MACERICH REIT","Equity","0.02","11.86","63,351.00","751,342.86","751,342.86","Real Estate","US5543821012","New York Stock Exchange Inc.","United States","USD"
"TRS","TRIMAS CORP","Equity","0.02","30.98","24,258.00","751,512.84","751,512.84","Industrials","US8962152091","NASDAQ","United States","USD"
"FNAC","FNAC DARTY SA","Equity","0.02","64.01","11,727.00","750,608.48","750,608.48","Consumer Discretionary","FR0011476928","Nyse Euronext - Euronext Paris","France","EUR"
"5991","NHK SPRING LTD","Equity","0.02","7.28","103,000.00","750,043.13","750,043.13","Consumer Discretionary","JP3742600004","Tokyo Stock Exchange","Japan","JPY"
"5406","KOBE STEEL LTD","Equity","0.02","6.61","113,300.00","748,920.87","748,920.87","Materials","JP3289800009","Tokyo Stock Exchange","Japan","JPY"
"ACB","AURORA CANNABIS INC","Equity","0.02","9.16","81,674.00","748,333.09","748,333.09","Health Care","CA05156X8843","Toronto Stock Exchange","Canada","CAD"
"8366","SHIGA BANK LTD","Equity","0.02","22.34","33,500.00","748,263.49","748,263.49","Financials","JP3347600003","Tokyo Stock Exchange","Japan","JPY"
"LAND","LANDIS+GYR GROUP AG","Equity","0.02","72.20","10,343.00","746,789.00","746,789.00","Information Technology","CH0371153492","SIX Swiss Exchange","Switzerland","CHF"
"SWTX","SPRINGWORKS THERAPEUTICS INC","Equity","0.02","75.24","9,918.00","746,230.32","746,230.32","Health Care","US85205L1070","NASDAQ","United States","USD"
"FRAS","FRASERS GROUP PLC","Equity","0.02","6.67","111,732.00","745,748.24","745,748.24","Consumer Discretionary","GB00B1QH8P22","London Stock Exchange","United Kingdom","GBP"
"BRW","BREWIN DOLPHIN HOLDINGS PLC","Equity","0.02","4.36","170,846.00","745,325.75","745,325.75","Financials","GB0001765816","London Stock Exchange","United Kingdom","GBP"
"ANAT","AMERICAN NATIONAL GROUP INC","Equity","0.02","109.81","6,785.00","745,060.85","745,060.85","Financials","US02772A1097","NASDAQ","United States","USD"
"NWH.UN","NORTHWEST HEALTHCARE PROPERTIES UN","Equity","0.02","10.35","71,937.00","744,740.60","744,740.60","Real Estate","CA6674951059","Toronto Stock Exchange","Canada","CAD"
"VIRP","VIRBAC SA","Equity","0.02","266.64","2,792.00","744,475.91","744,475.91","Health Care","FR0000031577","Nyse Euronext - Euronext Paris","France","EUR"
